종목코드,종목명,시장구분,소속부,종가,대비,등락률,시가,고가,저가,거래량,거래대금,시가총액,상장주식수
"065680","우주일렉트로","KOSDAQ","우량기업부","15170","-90","-0.59","15260","15270","14900","52422","788825470","144570100000","9530000"
"105840","우진","KOSPI",,"9070","-40","-0.44","9120","9150","8980","143993","1300233170","184335178980","20323614"
"018620","우진비앤지","KOSDAQ","중견기업부","1231","-6","-0.49","1234","1252","1228","198434","245172999","35562719683","28889293"
"010400","우진아이엔에스","KOSPI",,"5620","40","0.72","5720","5730","5520","2333","13071670","42835640000","7622000"
"049800","우진플라임","KOSPI",,"3000","-5","-0.17","3005","3015","2965","61421","183183820","60000000000","20000000"
"016880","웅진","KOSPI",,"1319","4","0.30","1317","1340","1309","434316","571751328","105423818520","79927080"
"095720","웅진씽크빅","KOSPI",,"2545","-50","-1.93","2580","2610","2545","197689","508413105","293962731825","115505985"
"396470","워트","KOSDAQ","중견기업부","9490","-340","-3.46","10050","10250","9440","731687","7213707200","152978800000","16120000"
"005820","원림","KOSPI",,"18300","150","0.83","18150","18430","18150","4753","86870600","42052851000","2297970"
"307280","원바이오젠","KOSDAQ","벤처기업부","1513","-2","-0.13","1505","1516","1499","71469","107563272","55918986669","36959013"
"032940","원익","KOSDAQ","중견기업부","3670","-15","-0.41","3655","3710","3645","12042","44190650","66769154100","18193230"
"240810","원익IPS","KOSDAQ GLOBAL","우량기업부","33200","-650","-1.92","34050","34050","33200","131325","4394916400","1629585513200","49083901"
"074600","원익QnC","KOSDAQ GLOBAL","우량기업부","26950","-750","-2.71","27900","27900","26800","212516","5754853200","708461600000","26288000"
"104830","원익머트리얼즈","KOSDAQ","우량기업부","28750","-450","-1.54","29200","29350","28650","59047","1707183350","362480000000","12608000"
"014190","원익큐브","KOSDAQ","우량기업부","2200","-70","-3.08","2445","2550","2065","14513393","33312806565","77879793200","35399906"
"217820","원익피앤이","KOSDAQ","우량기업부","6110","0","0.00","6150","6320","6100","369719","2289532670","289947355490","47454559"
"030530","원익홀딩스","KOSDAQ","우량기업부","3400","-55","-1.59","3495","3510","3395","213061","734254245","262609135400","77237981"
"012620","원일특강","KOSDAQ","우량기업부","8870","0","0.00","8870","8890","8830","8515","75426920","39028000000","4400000"
"382840","원준","KOSDAQ","벤처기업부","18360","50","0.27","18530","19000","18210","149319","2778809250","280386227160","15271581"
"336570","원텍","KOSDAQ","기술성장기업부","9280","-730","-7.29","9930","10030","9180","2617578","24757608040","818253931200","88173915"
"376980","원티드랩","KOSDAQ","기술성장기업부","10920","330","3.12","10650","10920","10430","145020","1545800880","103267120320","9456696"
"122830","원포유","KONEX","일반기업부","1165","-19","-1.60","1177","1177","1121","17453","19882570","38156062525","32751985"
"008370","원풍","KOSDAQ","우량기업부","4380","15","0.34","4375","4380","4345","16728","72926205","52560000000","12000000"
"008290","원풍물산","KOSDAQ","중견기업부","732","-18","-2.40","760","760","727","27078","20000774","29787773028","40693679"
"101160","월덱스","KOSDAQ","우량기업부","25000","-400","-1.57","25500","25550","24800","182349","4569585300","412774825000","16510993"
"064090","웨스트라이즈","KOSDAQ","관리종목(소속부없음)","1870","40","2.19","1940","2000","1870","83058","162652752","57124084930","30547639"
"336060","웨이버스","KOSDAQ","벤처기업부","1532","-8","-0.52","1530","1580","1521","180479","276983879","73773766400","48155200"
"095270","웨이브일렉트로","KOSDAQ","벤처기업부","5100","10","0.20","5120","5350","5030","34280","176757340","76353405600","14971256"
"010600","웰바이오텍","KOSPI",,"1394","82","6.25","1312","1570","1312","26167025","38425014970","126747229358","90923407"
"065950","웰크론","KOSDAQ","우량기업부","3155","75","2.44","3070","3165","3045","597504","1857389950","89069757810","28231302"
"076080","웰크론한텍","KOSDAQ","중견기업부","3545","35","1.00","3525","3645","3500","197347","704959320","80096283020","22594156"
"043590","웰킵스하이텍","KOSDAQ","중견기업부","996","8","0.81","988","997","979","50730","50104641","36017202600","36161850"
"196700","웹스","KOSDAQ","벤처기업부","1854","10","0.54","1844","1863","1844","51302","94892028","26631122976","14364144"
"069080","웹젠","KOSDAQ GLOBAL","우량기업부","17390","810","4.89","16880","18230","16820","555702","9831792660","607795872760","34950884"
"053580","웹케시","KOSDAQ","우량기업부","9300","20","0.22","9210","9300","9210","22459","208157640","126817106400","13636248"
"071460","위니아","KOSDAQ","관리종목(소속부없음)","488","11","2.31","500","500","480","1020754","496933894","17552039960","35967295"
"377460","위니아에이드","KOSDAQ","관리종목(소속부없음)","1691","0","0.00","0","0","0","0","0","26030247855","15393405"
"044340","위닉스","KOSDAQ","우량기업부","10210","-20","-0.20","10230","10300","10070","21426","217075300","182487669250","17873425"
"330350","위더스제약","KOSDAQ","우량기업부","10310","160","1.58","10150","10340","10040","205576","2097177140","136017541180","13192778"
"348350","위드텍","KOSDAQ","우량기업부","10180","100","0.99","10090","10330","10070","22546","230087890","103669048000","10183600"
"112040","위메이드","KOSDAQ","우량기업부","66700","-3100","-4.44","67700","69200","64500","1001084","66701122600","2254257365400","33796962"
"101730","위메이드맥스","KOSDAQ","중견기업부","15830","-1070","-6.33","16340","16540","15550","850751","13591215940","527064472360","33295292"
"123420","위메이드플레이","KOSDAQ","우량기업부","13210","-880","-6.25","13760","13980","13100","315749","4224839820","151516612820","11469842"
"065370","위세아이텍","KOSDAQ","중견기업부","8150","-20","-0.24","8190","8520","8060","29631","242089940","60179225100","7383954"
"140660","위월드","KONEX","일반기업부","1789","91","5.36","1500","1789","1450","41","65279","4449693828","2487252"
"038620","위즈코프","KOSDAQ","벤처기업부","779","0","0.00","779","782","771","161179","125064256","51839696235","66546465"
"299900","위지윅스튜디오","KOSDAQ","중견기업부","3585","-125","-3.37","3710","3850","3485","8639390","31526691135","613210249140","171048884"
"036090","위지트","KOSDAQ","중견기업부","807","-18","-2.18","821","824","802","1187892","962825535","90119186178","111671854"
"136540","윈스","KOSDAQ","우량기업부","12220","-130","-1.05","12350","12350","12160","42576","520351460","169420059640","13864162"
"320000","윈텍","KOSDAQ","벤처기업부","2345","80","3.53","2275","2400","2260","132324","309231005","43380502060","18499148"
"097800","윈팩","KOSDAQ","중견기업부","1480","-15","-1.00","1505","1505","1465","188145","277799280","88185054080","59584496"
"192390","윈하이텍","KOSDAQ","벤처기업부","4255","75","1.79","4180","4280","4180","35855","151917885","46485836705","10924991"
"313760","윌링스","KOSDAQ","중견기업부","7440","310","4.35","7480","7680","7170","84911","636217650","43069274640","5788881"
"008600","윌비스","KOSPI",,"646","-17","-2.56","661","663","635","374484","241408205","43434481194","67236039"
"335870","윙스풋","KOSDAQ","중견기업부","1540","-1","-0.06","1534","1577","1528","23120","35608685","25689389880","16681422"
"900340","윙입푸드","KOSDAQ","외국기업(소속부없음)","775","-8","-1.02","780","788","773","242885","189652060","37179406700","47973428"
"033270","유나이티드제약","KOSPI",,"24200","-150","-0.62","24500","24500","23950","30726","745096800","393124692400","16244822"
"014830","유니드","KOSPI",,"70400","1600","2.33","68800","70400","68300","31121","2168497000","476439040000","6767600"
"446070","유니드비티플러스","KOSPI",,"7490","-20","-0.27","7570","7620","7380","72529","542456740","79478000350","10611215"
"036200","유니셈","KOSDAQ","우량기업부","8290","-10","-0.12","8370","8480","8250","230988","1920342770","254206408670","30664223"
"018000","유니슨","KOSDAQ","중견기업부","1390","24","1.76","1374","1412","1350","979165","1359141052","175555241650","126298735"
"000910","유니온","KOSPI",,"5330","30","0.57","5320","5380","5270","287140","1529142340","83209929270","15611619"
"047400","유니온머티리얼","KOSPI",,"2710","0","0.00","2710","2755","2690","298196","812198115","113820000000","42000000"
"203450","유니온커뮤니티","KOSDAQ","벤처기업부","3560","200","5.95","3360","4155","3310","7263183","28170959410","52257264920","14679007"
"011330","유니켐","KOSPI",,"1993","-12","-0.60","1950","2030","1950","459965","918209643","192767749179","96722403"
"077500","유니퀘스트","KOSPI",,"5140","-150","-2.84","5320","5350","5140","113416","590062420","112021237100","21794015"
"011320","유니크","KOSDAQ","중견기업부","5020","-20","-0.40","5030","5110","5010","54496","275686690","96989888900","19320695"
"086390","유니테스트","KOSDAQ","중견기업부","12370","-360","-2.83","12750","12880","12370","158810","1997604640","261429138620","21134126"
"241690","유니테크노","KOSDAQ","우량기업부","4055","-10","-0.25","4065","4110","3985","96864","391843315","101421896075","25011565"
"142210","유니트론텍","KOSDAQ","우량기업부","4025","0","0.00","4025","4075","4010","94480","380967360","77465520300","19246092"
"121060","유니포인트","KONEX","일반기업부","818","-129","-13.62","805","979","805","11409","9304528","4893006060","5981670"
"048430","유라테크","KOSDAQ","중견기업부","8330","-50","-0.60","8380","8430","8240","46306","385374920","95961600000","11520000"
"206650","유바이오로직스","KOSDAQ","기술성장기업부","10900","-40","-0.37","11080","11540","10850","651038","7266198370","397357396300","36454807"
"089850","유비벨록스","KOSDAQ","우량기업부","15930","190","1.21","15740","15990","15690","35276","558788750","118785772620","7456734"
"084440","유비온","KOSDAQ","기술성장기업부","1597","-51","-3.09","1632","1657","1586","173363","278734561","31481341600","19712800"
"032620","유비케어","KOSDAQ","우량기업부","4880","-130","-2.59","5050","5060","4820","164981","807376145","254722038320","52197139"
"264450","유비쿼스","KOSDAQ","우량기업부","16160","-140","-0.86","16350","16350","16010","30212","487125800","165570608960","10245706"
"078070","유비쿼스홀딩스","KOSDAQ","중견기업부","12850","120","0.94","12690","12980","12690","1543","19834910","240251669800","18696628"
"002920","유성기업","KOSPI",,"2945","5","0.17","2945","2955","2935","28494","83927655","76415387500","25947500"
"024800","유성티엔에스","KOSDAQ","우량기업부","2135","-10","-0.47","2125","2145","2090","50790","107564130","79105618620","37051812"
"000700","유수홀딩스","KOSPI",,"5900","-70","-1.17","5950","6020","5650","20725","122128950","153646690800","26041812"
"054930","유신","KOSDAQ","우량기업부","32850","-350","-1.05","33150","33550","32850","39907","1320979750","98550000000","3000000"
"069330","유아이디","KOSDAQ","벤처기업부","1851","427","29.99","1480","1851","1480","4614716","8110988726","26267709441","14191091"
"049520","유아이엘","KOSDAQ","중견기업부","4705","-10","-0.21","4700","4740","4605","68720","321600825","102498123880","21784936"
"435380","유안타제10호스팩","KOSDAQ","SPAC(소속부없음)","2035","15","0.74","2040","2040","2015","13026","26288440","11660550000","5730000"
"444920","유안타제11호스팩","KOSDAQ","SPAC(소속부없음)","1994","-4","-0.20","1998","1998","1980","9722","19314735","10448560000","5240000"
"446150","유안타제12호스팩","KOSDAQ","SPAC(소속부없음)","2040","-5","-0.24","2050","2050","2030","1469","2984785","9730800000","4770000"
"449020","유안타제13호스팩","KOSDAQ","SPAC(소속부없음)","1952","-18","-0.91","1970","1975","1949","15542","30561880","18992960000","9730000"
"450940","유안타제14호스팩","KOSDAQ","SPAC(소속부없음)","2020","0","0.00","2015","2030","2010","6263","12590685","9170800000","4540000"
"430700","유안타제9호스팩","KOSDAQ","SPAC(소속부없음)","2080","0","0.00","2065","2090","2055","4784","9887920","10899200000","5240000"
"003470","유안타증권","KOSPI",,"2605","-35","-1.33","2640","2645","2605","179152","469379985","519949080480","199596576"
"003475","유안타증권우","KOSPI",,"2665","20","0.76","2650","2680","2630","4165","11009830","34411044980","12912212"
"263770","유에스티","KOSDAQ","벤처기업부","3220","20","0.63","3170","3230","3160","26219","83959900","76314553840","23700172"
"337840","유엑스엔","KONEX","일반기업부","17580","30","0.17","17930","17930","16900","3822","65355780","64893774780","3691341"
"072130","유엔젤","KOSPI",,"3555","-195","-5.20","3720","3800","3545","395124","1437687240","46909838970","13195454"
